交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2023/09/07,KWF,202403  ,-,-,-,-,-,-,0,38.25,1,37.15,39.55,37.05,37.05,,一般,,
2023/09/07,KWF,202406  ,-,-,-,-,-,-,0,38.3,0,37.15,39.65,-,-,,一般,,
2023/09/07,KUF,202309  ,19.95,20.2,19.5,19.5,-0.65,-3.23%,380,19.5,1268,19.5,19.6,23,17.5,,一般,,
2023/09/07,KUF,202310  ,20.2,20.2,19.5,19.55,-0.7,-3.46%,19,19.55,76,19.5,19.6,21.75,18.6,,一般,,
2023/09/07,KUF,202312  ,-,-,-,-,-,-,0,19.4,20,19.5,20.2,21.3,17.95,,一般,,
2023/09/07,KUF,202403  ,-,-,-,-,-,-,0,19.5,11,18.9,20.2,21,17.95,,一般,,
2023/09/07,KUF,202406  ,-,-,-,-,-,-,0,19.4,0,18.9,20.2,-,-,,一般,,
2023/09/07,KSF,202309  ,344,344,338,341,-5.5,-1.59%,158,341,654,340,342,349.5,225,,一般,,
2023/09/07,KSF,202310  ,343,343,338.5,341,-6,-1.73%,13,341,138,340,342.5,349,299,,一般,,
2023/09/07,KSF,202312  ,-,-,-,-,-,-,0,341,2,339.5,342.5,346.5,267.5,,一般,,
2023/09/07,KSF,202403  ,-,-,-,-,-,-,0,338.5,0,329,342.5,-,-,,一般,,
2023/09/07,KSF,202406  ,-,-,-,-,-,-,0,340,0,329,342.5,-,-,,一般,,
2023/09/07,KPF,202309  ,35.3,35.45,35,35,-0.5,-1.41%,139,35,782,34.95,35.25,44.9,32.95,,一般,,
2023/09/07,KPF,202310  ,35.3,35.3,35.05,35.05,-0.55,-1.54%,53,35.05,131,34.95,35.3,37,33,,一般,,
2023/09/07,KPF,202312  ,-,-,-,-,-,-,0,35.05,1,34.9,36.25,37,36.25,,一般,,
2023/09/07,KPF,202403  ,-,-,-,-,-,-,0,34.95,0,33.95,36.25,-,-,,一般,,
2023/09/07,KPF,202406  ,-,-,-,-,-,-,0,34.95,0,34.9,36.25,-,-,,一般,,
2023/09/07,KOF,202309  ,104.5,104.5,104,104.5,-0.5,-0.48%,8,104.5,191,104,106,108,98.2,,一般,,
2023/09/07,KOF,202310  ,105.5,-,-,105.5,0,0.00%,4,105,80,104,106.5,102,100.5,,一般,,
2023/09/07,KOF,202312  ,-,-,-,-,-,-,0,103.5,2,100.5,105,105.5,104.5,,一般,,
2023/09/07,KOF,202403  ,-,-,-,-,-,-,0,104,0,100.5,109.5,-,-,,一般,,
2023/09/07,KOF,202406  ,-,-,-,-,-,-,0,104,0,100.5,109.5,-,-,,一般,,
2023/09/07,KLF,202309  ,28.95,29,28.9,28.95,-0.05,-0.17%,6,28.95,320,28.85,28.95,31.95,28.6,,一般,,
2023/09/07,KLF,202310  ,-,-,-,-,-,-,0,29,40,28.85,29.1,29.95,28,,一般,,
2023/09/07,KLF,202312  ,-,-,-,-,-,-,0,29,1,28.95,29.85,31.5,30.8,,一般,,
2023/09/07,KLF,202403  ,-,-,-,-,-,-,0,29.05,0,28.05,29.85,32,31.1,,一般,,
2023/09/07,KLF,202406  ,-,-,-,-,-,-,0,29,0,28.05,29.85,-,-,,一般,,
2023/09/07,KKF,202309  ,43.5,44.05,43.35,43.85,-0.3,-0.68%,8,43.85,69,43.3,47.05,45.05,41.8,,一般,,
2023/09/07,KKF,202310  ,-,-,-,-,-,-,0,43.8,2,43.25,47.15,43.6,42.1,,一般,,
2023/09/07,KKF,202312  ,-,-,-,-,-,-,0,43.8,1,43.2,48.35,44.7,44.7,,一般,,
2023/09/07,KKF,202403  ,-,-,-,-,-,-,0,43.95,12,42,48.35,46.7,45.8,,一般,,
2023/09/07,KKF,202406  ,-,-,-,-,-,-,0,43.85,0,43,48.35,-,-,,一般,,
2023/09/07,KIF,202309  ,44.5,44.5,44.5,44.5,0.2,0.45%,1,44.5,46,44.25,48,44.5,41.65,,一般,,
2023/09/07,KIF,202310  ,-,-,-,-,-,-,0,44.55,6,44.2,48.05,42.35,42,,一般,,
2023/09/07,KIF,202312  ,-,-,-,-,-,-,0,44.55,0,42.95,-,-,-,,一般,,
2023/09/07,KIF,202403  ,-,-,-,-,-,-,0,44.45,0,42.95,-,-,-,,一般,,
2023/09/07,KIF,202406  ,-,-,-,-,-,-,0,44.4,0,42.95,-,-,-,,一般,,
2023/09/07,KGF,202309  ,140,144.5,138.5,142.5,1,0.71%,2990,142.5,2839,142,142.5,144.5,83.8,,一般,,
2023/09/07,KGF,202310  ,140.5,144,140.5,141.5,1,0.71%,74,141.5,638,142,142.5,144,116.5,,一般,,
2023/09/07,KGF,202312  ,141,141,141,141,-0.5,-0.35%,1,142.5,12,141.5,143,141,82.4,,一般,,
2023/09/07,KGF,202403  ,-,-,-,-,-,-,0,142.5,5,141,143,131.5,113,,一般,,
2023/09/07,KGF,202406  ,-,-,-,-,-,-,0,142,0,137,147.5,-,-,,一般,,
2023/09/07,KFF,202309  ,47.3,47.7,46.95,47.15,-0.35,-0.74%,1184,47.15,3893,47.1,47.2,59,44.2,,一般,,
2023/09/07,KFF,202310  ,47.25,47.4,46.8,46.9,-0.35,-0.74%,184,46.9,1237,46.9,47.05,52.1,44.7,,一般,,
2023/09/07,KFF,202312  ,47.05,47.1,46.9,46.95,-0.25,-0.53%,20,46.95,148,46.5,47.05,58.7,45.2,,一般,,
2023/09/07,KFF,202403  ,-,-,-,-,-,-,0,47.15,3,45.05,48.4,57.6,43.65,,一般,,
2023/09/07,KFF,202406  ,-,-,-,-,-,-,0,46.75,11,45.15,48.4,58.2,50.4,,一般,,
2023/09/07,KF1,202309  ,-,-,-,-,-,-,0,52.3,89,-,-,63,35.6,,一般,,
2023/09/07,KF1,202312  ,-,-,-,-,-,-,0,52.1,12,-,-,63,37.95,,一般,,
2023/09/07,KF1,202403  ,-,-,-,-,-,-,0,52.3,2,-,-,47.1,44.2,,一般,,
2023/09/07,KEF,202309  ,93.1,93.5,93.1,93.5,-0.3,-0.32%,4,93.5,92,93.4,97.4,97,86.9,,一般,,
2023/09/07,KEF,202310  ,-,-,-,-,-,-,0,93.4,10,93.4,97.5,93.7,89.4,,一般,,
2023/09/07,KEF,202312  ,-,-,-,-,-,-,0,93.7,1,90.6,97.8,89.1,89.1,,一般,,
2023/09/07,KEF,202403  ,-,-,-,-,-,-,0,93.7,0,90.6,100.5,-,-,,一般,,
2023/09/07,KEF,202406  ,-,-,-,-,-,-,0,93.8,0,90.6,100.5,-,-,,一般,,
2023/09/07,KDF,202309  ,141,147,141,144.5,3.5,2.48%,547,144.5,1385,144,144.5,147,122.5,,一般,,
2023/09/07,KDF,202310  ,142.5,146.5,142.5,144.5,3.5,2.48%,24,144.5,109,143.5,144.5,146.5,124.5,,一般,,
2023/09/07,KDF,202312  ,-,-,-,-,-,-,0,144,0,140.5,144.5,-,-,,一般,,
2023/09/07,KDF,202403  ,-,-,-,-,-,-,0,144,0,143,149.5,-,-,,一般,,
2023/09/07,KDF,202406  ,-,-,-,-,-,-,0,144.5,0,139,149.5,-,-,,一般,,
2023/09/07,KD1,202309  ,143.5,145.5,143.5,144.5,3.5,2.48%,10,144.5,310,142.5,144.5,193.5,121.5,,一般,,
2023/09/07,KD1,202312  ,-,-,-,-,-,-,0,144,4,142.5,-,226,150.5,,一般,,
2023/09/07,KD1,202403  ,-,-,-,-,-,-,0,144,1,-,-,188,165.5,,一般,,
2023/09/07,KCF,202309  ,104,106.5,103.5,105,0.5,0.48%,51,105,203,105,105.5,111,93.5,,一般,,
2023/09/07,KCF,202310  ,105,106.5,105,105.5,0.5,0.48%,25,105.5,47,105,106,106.5,93.8,,一般,,
2023/09/07,KCF,202312  ,-,-,-,-,-,-,0,105,0,101.5,109,-,-,,一般,,
2023/09/07,KCF,202403  ,-,-,-,-,-,-,0,104.5,0,101.5,109,-,-,,一般,,
2023/09/07,KCF,202406  ,-,-,-,-,-,-,0,105,0,101.5,109,-,-,,一般,,
2023/09/07,KBF,202309  ,92.9,94.3,92.1,92.8,-1.9,-2.01%,511,92.8,992,92.6,92.8,100.5,70,,一般,,
2023/09/07,KBF,202310  ,93.6,93.6,92.8,92.8,-1.5,-1.59%,13,92.8,63,92.6,92.9,99,74.5,,一般,,
2023/09/07,KBF,202312  ,-,-,-,-,-,-,0,93.2,14,92.3,95.7,98,73.6,,一般,,
2023/09/07,KBF,202403  ,-,-,-,-,-,-,0,93.7,30,92.1,95.7,84.2,68.5,,一般,,
2023/09/07,KBF,202406  ,-,-,-,-,-,-,0,92.8,0,89.7,95.7,-,-,,一般,,
2023/09/07,KAF,202309  ,127,128,125,125,-2,-1.57%,32,125,309,125.5,126.5,128,98.6,,一般,,
2023/09/07,KAF,202310  ,127,127,125.5,125.5,-2,-1.57%,7,125.5,40,125.5,127,127.5,112.5,,一般,,
2023/09/07,KAF,202312  ,-,-,-,-,-,-,0,124.5,0,121.5,130.5,-,-,,一般,,
2023/09/07,KAF,202403  ,-,-,-,-,-,-,0,124.5,0,121.5,131,-,-,,一般,,
2023/09/07,KAF,202406  ,-,-,-,-,-,-,0,124.5,0,121.5,131,-,-,,一般,,
2023/09/07,JZF,202309  ,22.8,23.05,22.55,22.55,-0.2,-0.88%,47,22.55,479,22.3,22.55,26.25,21.05,,一般,,
2023/09/07,JZF,202310  ,-,-,-,-,-,-,0,22.5,17,22.3,22.6,22.55,21.55,,一般,,
2023/09/07,JZF,202312  ,-,-,-,-,-,-,0,22.5,3,22.25,22.65,25.8,21.8,,一般,,
2023/09/07,JZF,202403  ,-,-,-,-,-,-,0,22.55,0,21.6,23.25,-,-,,一般,,
2023/09/07,JZF,202406  ,-,-,-,-,-,-,0,22.55,0,21.6,23.25,-,-,,一般,,
2023/09/07,JWF,202309  ,72.9,72.9,72.9,72.9,-0.5,-0.68%,1,72.9,323,73,74,81.1,71.5,,一般,,
2023/09/07,JWF,202310  ,-,-,-,-,-,-,0,73.2,835,73,74.2,74,73.7,,一般,,
2023/09/07,JWF,202312  ,-,-,-,-,-,-,0,72.8,62,72,76.2,80.6,75.7,,一般,,
2023/09/07,JWF,202403  ,-,-,-,-,-,-,0,73.2,107,72.2,76.3,83.1,79.5,,一般,,
2023/09/07,JWF,202406  ,-,-,-,-,-,-,0,72.8,2,72.5,76.3,82,79.5,,一般,,
2023/09/07,JSF,202309  ,77.4,78.2,77.4,77.6,-0.4,-0.51%,91,77.6,426,77.5,78.3,90.3,74.6,,一般,,
2023/09/07,JSF,202310  ,78.3,78.3,77.8,78.3,0,0.00%,25,78.3,81,77.6,78.4,80.4,77.1,,一般,,
2023/09/07,JSF,202312  ,-,-,-,-,-,-,0,77.7,12,77.5,79,78,76,,一般,,
2023/09/07,JSF,202403  ,-,-,-,-,-,-,0,77.5,0,75.2,81.1,-,-,,一般,,
2023/09/07,JSF,202406  ,-,-,-,-,-,-,0,77.4,0,75.1,81.3,-,-,,一般,,
2023/09/07,JPF,202309  ,56.2,57.3,56.2,56.6,-0.2,-0.35%,35,56.6,307,56.6,56.8,58.6,49.3,,一般,,
2023/09/07,JPF,202310  ,-,-,-,-,-,-,0,56.4,16,56.5,56.9,55.9,53.6,,一般,,
2023/09/07,JPF,202312  ,-,-,-,-,-,-,0,56.7,0,54.9,58.5,-,-,,一般,,
2023/09/07,JPF,202403  ,-,-,-,-,-,-,0,56.6,12,54.9,58.5,59.3,59.2,,一般,,
2023/09/07,JPF,202406  ,-,-,-,-,-,-,0,56.6,3,54.9,58.5,58.6,58.6,,一般,,
2023/09/07,JNF,202309  ,35.15,35.6,35,35,-0.15,-0.43%,41,35,442,34.2,35.25,46.5,28.7,,一般,,
2023/09/07,JNF,202310  ,35.2,35.25,35.2,35.25,0.05,0.14%,3,35.25,40,34.2,35.25,35.8,34.1,,一般,,
2023/09/07,JNF,202312  ,-,-,-,-,-,-,0,35.2,71,34.15,35.35,46.4,34.05,,一般,,
2023/09/07,JNF,202403  ,-,-,-,-,-,-,0,35.2,35,34.15,35.35,46.2,34.2,,一般,,
2023/09/07,JNF,202406  ,-,-,-,-,-,-,0,35,4,34,35.35,-,-,,一般,,
2023/09/07,JMF,202309  ,628,650,628,650,15,2.36%,15,647,269,647,666,692,525,,一般,,
2023/09/07,JMF,202310  ,-,-,-,-,-,-,0,646,18,646,667,681,598,,一般,,
2023/09/07,JMF,202312  ,-,-,-,-,-,-,0,643,0,626,687,-,-,,一般,,
2023/09/07,JMF,202403  ,-,-,-,-,-,-,0,645,0,626,687,-,-,,一般,,
2023/09/07,JMF,202406  ,-,-,-,-,-,-,0,646,0,626,687,-,-,,一般,,
2023/09/07,JFF,202309  ,875,879,875,879,4,0.46%,3,877,159,829,883,921,699,,一般,,
2023/09/07,JFF,202310  ,-,-,-,-,-,-,0,877,23,828,883,880,803,,一般,,
2023/09/07,JFF,202312  ,-,-,-,-,-,-,0,879,2,827,885,785,715,,一般,,
2023/09/07,JFF,202403  ,-,-,-,-,-,-,0,879,1,799,913,780,715,,一般,,
2023/09/07,JFF,202406  ,-,-,-,-,-,-,0,880,0,799,913,-,-,,一般,,
2023/09/07,JBF,202309  ,1430,1440,1365,1415,-35,-2.41%,719,1415,702,1410,1420,2000,543,,一般,,
2023/09/07,JBF,202310  ,1440,1440,1370,1420,-35,-2.41%,49,1415,152,1410,1425,1560,1320,,一般,,
2023/09/07,JBF,202312  ,-,-,-,-,-,-,0,1420,13,1410,1425,1550,1280,,一般,,
2023/09/07,JBF,202403  ,-,-,-,-,-,-,0,1410,0,1405,1435,-,-,,一般,,
2023/09/07,JBF,202406  ,-,-,-,-,-,-,0,1415,0,1395,1440,-,-,,一般,,
2023/09/07,IZF,202309  ,38.55,38.85,38.25,38.35,-0.65,-1.67%,49,38.35,301,38.2,38.45,45.45,35,,一般,,
2023/09/07,IZF,202310  ,38.6,38.6,38.6,38.6,-0.35,-0.90%,2,38.6,7,38.15,39.75,40.25,36.5,,一般,,
2023/09/07,IZF,202312  ,-,-,-,-,-,-,0,38.35,2,37,39.65,39.6,36,,一般,,
2023/09/07,IZF,202403  ,-,-,-,-,-,-,0,38.5,2,37,39.65,41.65,41.65,,一般,,
2023/09/07,IZF,202406  ,-,-,-,-,-,-,0,38.5,0,37,39.65,-,-,,一般,,
2023/09/07,IYF,202309  ,84.8,84.8,84.2,84.2,-0.6,-0.71%,6,84.2,48,83.8,90.7,90.8,79.7,,一般,,
2023/09/07,IYF,202310  ,-,-,-,-,-,-,0,83.9,2,83.8,90.9,85.8,85.7,,一般,,
2023/09/07,IYF,202312  ,84.7,84.7,84.7,84.7,-0.4,-0.47%,1,84.5,1,81.2,93.3,89.2,84.7,,一般,,
2023/09/07,IYF,202403  ,84.6,84.6,84.6,84.6,-0.5,-0.59%,1,84.5,1,81.2,93.3,84.6,84.6,,一般,,
2023/09/07,IYF,202406  ,-,-,-,-,-,-,0,84.5,0,81.2,93.3,-,-,,一般,,
2023/09/07,IXF,202309  ,109,110.5,108,108,-2,-1.82%,290,108,788,108,108.5,122,99.8,,一般,,
2023/09/07,IXF,202310  ,108,109.5,107.5,108,-2.5,-2.26%,16,108,165,107.5,108.5,110.5,101,,一般,,
2023/09/07,IXF,202312  ,-,-,-,-,-,-,0,107.5,8,107,109,118,105.5,,一般,,
2023/09/07,IXF,202403  ,-,-,-,-,-,-,0,108,8,106,109,117,106.5,,一般,,
2023/09/07,IXF,202406  ,-,-,-,-,-,-,0,107.5,0,106,109,-,-,,一般,,
2023/09/07,ITF,202309  ,102.5,103.5,101,103.5,0.5,0.49%,456,103.5,729,103,103.5,105.5,83,,一般,,
2023/09/07,ITF,202310  ,101.5,103.5,101.5,102,-1,-0.97%,36,103.5,107,103,104,105,91.9,,一般,,
2023/09/07,ITF,202312  ,104,104,104,104,1,0.97%,6,104,11,102.5,104.5,104,84.4,,一般,,
2023/09/07,ITF,202403  ,-,-,-,-,-,-,0,103.5,7,99.8,107,93,89,,一般,,
2023/09/07,ITF,202406  ,-,-,-,-,-,-,0,103,2,99.9,104,92.2,92,,一般,,
2023/09/07,IRF,202309  ,185.5,187,184,184.5,-3,-1.60%,1334,184.5,2864,184.5,185,209.5,121,,一般,,
2023/09/07,IRF,202310  ,185.5,186.5,184,184.5,-2.5,-1.34%,148,184.5,1217,184,185,192,170.5,,一般,,
2023/09/07,IRF,202312  ,185,186.5,184.5,185,-2.5,-1.33%,29,185,41,184.5,185.5,202,126.5,,一般,,
2023/09/07,IRF,202403  ,185,185,185,185,-2,-1.07%,3,185,16,184.5,185,192.5,158.5,,一般,,
2023/09/07,IRF,202406  ,-,-,-,-,-,-,0,184.5,22,183.5,186,189.5,170.5,,一般,,
2023/09/07,IQF,202309  ,73.1,74.2,73.1,73.8,0.9,1.23%,10,73.8,303,74,74.4,74.9,65.1,,一般,,
2023/09/07,IQF,202310  ,-,-,-,-,-,-,0,73.9,8,73.9,74.5,72.1,68.7,,一般,,
2023/09/07,IQF,202312  ,-,-,-,-,-,-,0,73.8,0,71.8,76.6,-,-,,一般,,
2023/09/07,IQF,202403  ,-,-,-,-,-,-,0,73.8,0,71.8,76.6,-,-,,一般,,
2023/09/07,IQF,202406  ,-,-,-,-,-,-,0,73.9,0,71.8,76.6,-,-,,一般,,
2023/09/07,IPF,202309  ,364.5,374.5,359,370,3,0.82%,6733,370,4490,369.5,370,400,153.5,,一般,,
2023/09/07,IPF,202310  ,365,374,359.5,370.5,3,0.82%,250,370.5,865,370,370.5,374,321.5,,一般,,
2023/09/07,IPF,202312  ,363.5,364,361,362.5,-4,-1.09%,9,369,92,368.5,369.5,380,166.5,,一般,,
2023/09/07,IPF,202403  ,-,-,-,-,-,-,0,368,15,368,369,391,168,,一般,,
2023/09/07,IPF,202406  ,-,-,-,-,-,-,0,367.5,2,367.5,369,366,341.5,,一般,,
2023/09/07,IOF,202309  ,424.5,431,424,427.5,2.5,0.59%,152,426.5,1020,427,428,460,298.5,,一般,,
2023/09/07,IOF,202310  ,429,430.5,424.5,428.5,4,0.94%,11,427,206,426.5,428.5,430.5,382,,一般,,
2023/09/07,IOF,202312  ,-,-,-,-,-,-,0,427,0,424,432,454.5,390.5,,一般,,
2023/09/07,IOF,202403  ,427,427,427,427,2,0.47%,1,427,3,425,431,458.5,401,,一般,,
2023/09/07,IOF,202406  ,-,-,-,-,-,-,0,427,0,422,432.5,-,-,,一般,,
2023/09/07,IMF,202309  ,65.6,65.6,64.7,64.7,-0.2,-0.31%,5,64.7,80,64.5,66.8,70.6,57.4,,一般,,
2023/09/07,IMF,202310  ,-,-,-,-,-,-,0,64.7,22,64.7,67,63.3,62.1,,一般,,
2023/09/07,IMF,202312  ,-,-,-,-,-,-,0,65,10,64.7,67.4,67.6,63.5,,一般,,
2023/09/07,IMF,202403  ,-,-,-,-,-,-,0,64.8,0,62.2,68.8,-,-,,一般,,
2023/09/07,IMF,202406  ,-,-,-,-,-,-,0,64.8,0,62.2,68.8,-,-,,一般,,
2023/09/07,IJF,202309  ,2085,2105,2075,2095,-35,-1.64%,47,2070,117,2070,2090,2205,1945,,一般,,
2023/09/07,IJF,202310  ,2090,2090,2090,2090,-40,-1.88%,11,2075,28,2070,2095,2195,1960,,一般,,
2023/09/07,IJF,202312  ,-,-,-,-,-,-,0,2080,0,1995,2165,-,-,,一般,,
2023/09/07,IJF,202403  ,-,-,-,-,-,-,0,2075,0,1995,2165,-,-,,一般,,
2023/09/07,IJF,202406  ,-,-,-,-,-,-,0,2075,0,1995,2165,-,-,,一般,,
2023/09/07,IIF,202309  ,78.7,84.7,78.4,82.8,3.4,4.28%,3020,82.8,1544,82.8,82.9,88.6,66.3,,一般,,
2023/09/07,IIF,202310  ,79.9,84.4,79.9,82.7,3.5,4.42%,70,82.7,324,82.7,82.9,84.4,68.9,,一般,,
2023/09/07,IIF,202312  ,-,-,-,-,-,-,0,82.9,32,82.4,82.9,86.5,68.9,,一般,,
2023/09/07,IIF,202403  ,-,-,-,-,-,-,0,82.9,7,82.2,82.9,81.4,74.1,,一般,,
2023/09/07,IIF,202406  ,-,-,-,-,-,-,0,82.7,0,80.2,82.9,-,-,,一般,,
2023/09/07,IHF,202309  ,22.35,22.45,22.1,22.25,-0.3,-1.33%,123,22.25,857,22.15,22.3,33.15,21.9,,一般,,
2023/09/07,IHF,202310  ,22.4,22.4,22.2,22.2,-0.3,-1.33%,5,22.2,67,22,24.1,25.45,22.2,,一般,,
2023/09/07,IHF,202312  ,-,-,-,-,-,-,0,22.05,5,22.05,-,33.15,22.45,,一般,,
2023/09/07,IHF,202403  ,-,-,-,-,-,-,0,22.2,6,21.95,-,28.4,22.75,,一般,,
2023/09/07,IHF,202406  ,-,-,-,-,-,-,0,22.1,0,21.75,-,-,-,,一般,,
2023/09/07,IAF,202309  ,-,-,-,-,-,-,0,13.4,13,13.2,13.55,13.6,13.4,,一般,,
2023/09/07,IAF,202310  ,-,-,-,-,-,-,0,13.45,1,12.6,13.6,13.55,13.55,,一般,,
2023/09/07,IAF,202312  ,-,-,-,-,-,-,0,13.5,0,-,-,-,-,,一般,,
2023/09/07,IAF,202403  ,-,-,-,-,-,-,0,13.4,0,-,-,-,-,,一般,,
2023/09/07,IAF,202406  ,-,-,-,-,-,-,0,13.5,0,12.95,-,-,-,,一般,,
2023/09/07,IA1,202309  ,13.4,-,-,13.4,0,0.00%,3,13.4,288,13.35,13.4,14.8,12,,一般,,
2023/09/07,IA1,202310  ,13.45,-,-,13.45,0,0.00%,3,13.45,27,-,13.45,14,13.45,,一般,,
2023/09/07,IA1,202312  ,-,-,-,-,-,-,0,13.5,48,-,-,14.55,12.8,,一般,,
2023/09/07,IA1,202403  ,-,-,-,-,-,-,0,13.4,16,-,-,14.45,13.75,,一般,,
2023/09/07,IA1,202406  ,-,-,-,-,-,-,0,13.5,17,12.95,13.6,14.45,13.95,,一般,,
2023/09/07,HSF,202309  ,31.6,31.75,31.1,31.25,-0.5,-1.57%,2804,31.25,11048,31.25,31.35,42.05,25.5,,一般,,
2023/09/07,HSF,202310  ,31.6,31.75,31.1,31.3,-0.4,-1.26%,716,31.3,5494,31.3,31.35,34.85,31.1,,一般,,
2023/09/07,HSF,202312  ,31.55,31.7,31.1,31.1,-0.5,-1.58%,45,31.1,230,31.2,31.35,41.65,26,,一般,,
2023/09/07,HSF,202403  ,31.6,31.65,31.6,31.65,0.05,0.16%,10,31.3,6,30.9,31.3,41.05,29.25,,一般,,
2023/09/07,HSF,202406  ,-,-,-,-,-,-,0,31.2,0,30.65,31.25,-,-,,一般,,
2023/09/07,HQF,202309  ,21.2,21.3,20.5,20.5,-0.65,-3.07%,73,20.5,234,19.75,20.8,25.7,18.15,,一般,,
2023/09/07,HQF,202310  ,21.25,21.25,20.8,20.8,-0.2,-0.95%,6,20.3,13,19.7,20.9,22.05,19,,一般,,
2023/09/07,HQF,202312  ,-,-,-,-,-,-,0,20.5,8,19.7,21.4,20.9,18.9,,一般,,
2023/09/07,HQF,202403  ,-,-,-,-,-,-,0,20.4,1,19.15,21.4,22.8,22.8,,一般,,
2023/09/07,HQF,202406  ,-,-,-,-,-,-,0,20.4,0,19.15,21.4,-,-,,一般,,
2023/09/07,HOF,202309  ,-,-,-,-,-,-,0,90.4,18,-,97.6,93,88.6,,一般,,
2023/09/07,HOF,202310  ,-,-,-,-,-,-,0,90.4,0,-,97.7,-,-,,一般,,
2023/09/07,HOF,202312  ,-,-,-,-,-,-,0,90.3,2,-,-,89.5,88,,一般,,
2023/09/07,HOF,202403  ,-,-,-,-,-,-,0,90.3,0,-,-,-,-,,一般,,
2023/09/07,HOF,202406  ,-,-,-,-,-,-,0,90.3,0,-,-,-,-,,一般,,
2023/09/07,HLF,202309  ,43.35,43.4,43.25,43.4,-0.1,-0.23%,8,43.4,216,43.3,43.4,43.8,41.6,,一般,,
2023/09/07,HLF,202310  ,43.4,43.4,43.3,43.3,-0.1,-0.23%,4,43.3,65,43.3,43.45,43.8,42.4,,一般,,
2023/09/07,HLF,202312  ,-,-,-,-,-,-,0,43.35,3,43.3,44.7,42.95,42.95,,一般,,
2023/09/07,HLF,202403  ,-,-,-,-,-,-,0,43.4,5,43.3,44.7,42.5,41.75,,一般,,
2023/09/07,HLF,202406  ,-,-,-,-,-,-,0,43.4,0,43.3,44.7,-,-,,一般,,
2023/09/07,HIF,202309  ,34,34,33.85,33.85,-0.15,-0.44%,8,33.85,205,33.75,33.9,34.65,28.7,,一般,,
2023/09/07,HIF,202310  ,-,-,-,-,-,-,0,33.75,610,33.8,34,34.65,31.25,,一般,,
2023/09/07,HIF,202312  ,-,-,-,-,-,-,0,33.85,53,32.8,34.9,34.5,30.15,,一般,,
2023/09/07,HIF,202403  ,-,-,-,-,-,-,0,33.8,78,32.75,34.9,31.5,30.2,,一般,,
2023/09/07,HIF,202406  ,-,-,-,-,-,-,0,33.8,0,32.75,34.9,-,-,,一般,,
2023/09/07,HHF,202309  ,10.25,10.3,10.2,10.25,-0.05,-0.49%,41,10.25,1338,10.2,10.25,11.75,9.78,,一般,,
2023/09/07,HHF,202310  ,10.2,10.25,10.2,10.25,-0.05,-0.49%,12,10.25,39,10.15,10.25,10.45,9.96,,一般,,
2023/09/07,HHF,202312  ,-,-,-,-,-,-,0,10.15,6,10.15,-,11.55,9.35,,一般,,
2023/09/07,HHF,202403  ,10.3,10.3,10.3,10.3,0.05,0.49%,2,10.15,8,10.15,-,11.6,10.3,,一般,,
2023/09/07,HHF,202406  ,10.35,10.35,10.35,10.35,-0.15,-1.43%,1,10.35,2,-,-,10.45,10.35,,一般,,
2023/09/07,HCF,202309  ,51.5,52.6,50.8,51,-0.9,-1.73%,952,51,2140,50.8,51.2,67.8,48.8,,一般,,
2023/09/07,HCF,202310  ,51.7,52.2,50.9,51,-0.8,-1.54%,40,51,114,50.9,51.3,53.1,50.3,,一般,,
2023/09/07,HCF,202312  ,51.8,51.8,51.8,51.8,0.3,0.58%,1,51.1,61,50.5,51.6,65.8,51.1,,一般,,
2023/09/07,HCF,202403  ,-,-,-,-,-,-,0,50.8,14,49.85,51.6,60.9,57.1,,一般,,
2023/09/07,HCF,202406  ,-,-,-,-,-,-,0,51.1,0,49.65,51.6,-,-,,一般,,
2023/09/07,HBF,202309  ,110,111,105.5,106,-5,-4.50%,635,106,789,106,107,113,89.5,,一般,,
2023/09/07,HBF,202310  ,110.5,110.5,106,106.5,-5,-4.48%,30,106.5,63,106.5,107.5,112.5,94.9,,一般,,
2023/09/07,HBF,202312  ,-,-,-,-,-,-,0,106.5,2,106,108,110,110,,一般,,
2023/09/07,HBF,202403  ,-,-,-,-,-,-,0,106.5,1,105,108.5,102.5,102.5,,一般,,
2023/09/07,HBF,202406  ,-,-,-,-,-,-,0,106.5,0,105,108.5,-,-,,一般,,
2023/09/07,HAF,202309  ,12.95,13.2,12.9,13,0.45,3.59%,161,13,197,12.95,13.1,15.3,9.52,,一般,,
2023/09/07,HAF,202310  ,13.05,13.2,13,13,0.5,4.00%,15,13,33,13,13.15,13.2,12.35,,一般,,
2023/09/07,HAF,202312  ,-,-,-,-,-,-,0,12.95,0,-,-,15.25,10.5,,一般,,
2023/09/07,HAF,202403  ,-,-,-,-,-,-,0,13,0,-,-,-,-,,一般,,
2023/09/07,HAF,202406  ,-,-,-,-,-,-,0,13,0,-,-,-,-,,一般,,
2023/09/07,GZF,202309  ,29.75,31.4,28.9,28.95,-0.7,-2.36%,2461,29,917,28.9,29,31.4,17.05,,一般,,
2023/09/07,GZF,202310  ,29.7,31,28.95,28.95,-0.55,-1.86%,37,28.95,71,28.9,29.1,31,20.1,,一般,,
